"","Anopheles_apoci","Anopheles_superpictus","Anopheles_turkhudi","Ochlerotatus_cyprius","Aedes_echinus","Anopheles_ainshamsi","Ochlerotatus_eatoni_hewitti_(nomen_nudum)","Acartomyia_mariae","Orthopodomyia_pulcripalpis","Uranotaenia_unguiculata","Aedes_aegypti","Aedes_albopictus","Aedes_vittatus","Aedes_vexans","Ochlerotatus_nigrinus","Ochlerotatus_sticticus","Ochlerotatus_refiki","Ochlerotatus_rusticus","Aedes_cretinus","Culex_antennatus","Culiseta_longiareolata","Culex_simpsoni","Culex_univittatus","Culex_perexiguus","Culex_sitiens","Culex_sinaiticus","Culex_pseudovishnui","Culex_duttoni","Culex_thalassius","Culex_tritaeniorhynchus","Culex_mimeticus","Culex_modestus","Culex_theileri","Culex_laticinctus","Culex_vagans","Culex_torrentium","Culex_quinquefasciatus","Culex_pipiens","Culiseta_ochroptera","Culiseta_litorea","Culiseta_fumipennis","Culiseta_morsitans","Aedes_cinereus","Aedes_rossicus","Culiseta_annulata","Culiseta_subochrea","Culiseta_alaskaensis","Culiseta_glaphyroptera","Culiseta_bergrothi","Aedes_japonicus","Ochlerotatus_nigripes","Ochlerotatus_cataphylla","Ochlerotatus_leucomelas","Ochlerotatus_pionips","Ochlerotatus_communis","Ochlerotatus_punctor","Ochlerotatus_hexodontus","Ochlerotatus_berlandi","Aedes_koreicus","Aedes_geniculatus","Ochlerotatus_flavescens","Ochlerotatus_riparius","Ochlerotatus_euedes","Ochlerotatus_annulipes","Ochlerotatus_cantans","Ochlerotatus_excrucians","Ochlerotatus_detritus","Ochlerotatus_pulcritarsis","Ochlerotatus_hungaricus","Ochlerotatus_pullatus","Ochlerotatus_intrudens","Ochlerotatus_diantaeus","Acartomyia_phoeniciae","Ochlerotatus_caspius","Ochlerotatus_dorsalis","Acartomyia_zammitii","Coquillettidia_buxtoni","Coquillettidia_richiardii","Anopheles_pharoensis","Anopheles_arabiensis","Anopheles_coluzzii","Anopheles_fluviatilis","Anopheles_culicifacies","Anopheles_dthali","Anopheles_sacharovi","Anopheles_messeae","Anopheles_melanoon","Anopheles_labranchiae","Anopheles_atroparvus","Anopheles_maculipennis","Anopheles_maculipennis","Anopheles_pulcherrimus","Anopheles_stephensi","Anopheles_cinereus","Anopheles_claviger","Anopheles_hyrcanus","Anopheles_coustani","Anopheles_ziemanni","Anopheles_tenebrosus","Anopheles_plumbeus","Uranotaenia_balfouri","Anopheles_algeriensis","Culex_impudicus","Culex_martinii","Culex_europaeus","Culex_territans","Culex_hortensis","Culex_deserticola"
"Anopheles_dthali",0.722416446300554,0.717669957030445,0.720599043556498,0.724398008864964,0.720360270225197,0.737711113563318,0.661968463894626,0.715568671249991,0.358284342896115,0.377067758879926,0.370923027887795,0.357717885082724,0.355035801248363,0.359919246691561,0.355502892361079,0.353274012129578,0.353274012129578,0.355502892361079,0.353553390593274,0.379236370511982,0.353274012129578,0.368153758751211,0.363256775431184,0.34650135808282,0.377067758879926,0.364570147440878,0.355502892361079,0.354743141764874,0.34141531479697,0.355502892361079,0.33959366110154,0.341911733480019,0.353274012129578,0.378649812598346,0.351030979851018,0.355502892361079,0.355502892361079,0.354395519751187,0.370730034248426,0.383300706077645,0.389433906808988,0.37995552000609,0.374967086496623,0.38089069325366,0.377036951431949,0.366443993854329,0.371076160552012,0.366443993854329,0.362107225790903,0.362107225790903,0.375930568704626,0.359919246691561,0.367966946526079,0.374967086496623,0.371070925389655,0.383300706077645,0.391456953704332,0.379156792920414,0.34792618696923,0.364282063518022,0.391456953704332,0.381234379940552,0.39346959912354,0.397464316758582,0.385355952478464,0.381234379940552,0.383300706077645,0.372854579058381,0.340777100548239,0.368593243919195,0.364570147440878,0.364282063518022,0.33949114463876,0.357896476149807,0.350131323874298,0.344447481913586,0.381234379940552,0.39346959912354,0.328122284486504,0.338476416872802,0.334909386250102,0.342609821578405,0.272727272727273,0,0.352425625708533,0.33959366110154,0.327757472081918,0.325338564690025,0.320445976745907,0.330158657824527,0.330158657824527,0.328717218628995,0.31442881248374,0.327757472081918,0.355502892361079,0.317999364001908,0.335715531414302,0.305505046330389,0.298706526921641,0.34877352248157,0.349499409346497,0.341911733480019,0.366443993854329,0.379156792920414,0.374967086496623,0.362393589794371,0.337259656391606,0.34960294939005
"Anopheles_sacharovi",0.733887323794904,0.733712023435171,0.734235314803204,0.72848683536968,0.736522744675721,0.753493863090646,0.67854257958523,0.728834686331544,0.393159169411211,0.384748614114453,0.425685392856362,0.396837895066273,0.371234597054774,0.39083999988718,0.388820141405001,0.388820141405001,0.39083999988718,0.374376121454027,0.383735256723626,0.382122623139542,0.388820141405001,0.365902032681784,0.364709227348062,0.357154105559645,0.367692990412022,0.368012324340017,0.376473483082895,0.382122623139542,0.375638515701635,0.374376121454027,0.352717236350731,0.3722669434228,0.361536528468871,0.373087307736593,0.368884737237919,0.365866461590203,0.3722669434228,0.377661495427062,0.384748614114453,0.398817148716346,0.406637837281114,0.372214342649353,0.396837895066273,0.409304562062339,0.368378536786693,0.376473483082895,0.38873012632302,0.38269660687467,0.384748614114453,0.375560858977027,0.389389969999822,0.388820141405001,0.403189256249072,0.378559224711502,0.370341434054816,0.398817148716346,0.402746476594704,0.400786628095103,0.362738125055006,0.376473483082895,0.408569619353015,0.38269660687467,0.398817148716346,0.414310925884277,0.410492310534405,0.408569619353015,0.38269660687467,0.388820141405001,0.368081337434733,0.380633537360779,0.399131549355412,0.398817148716346,0.366987921708787,0.385006608379097,0.371226598291599,0.376050716545177,0.39284947328642,0.416207095634725,0.370049911413227,0.343277740614374,0.341372865164861,0.38873012632302,0.349734255666752,0.352425625708533,0,0.238102737039764,0.23139426761831,0.234772464816938,0.227966014872849,0.224485413306525,0.224485413306525,0.357640848819295,0.335228056944622,0.359351997723286,0.332018403815874,0.325875267956141,0.323277275293689,0.310912635102961,0.309773459094862,0.363707938553627,0.380130476260372,0.336728119959788,0.380633537360779,0.386789735143784,0.388820141405001,0.378867615212041,0.3722669434228,0.365148371670111
"Anopheles_messeae",0.718457535121919,0.721244661031356,0.717981582645366,0.714736403321352,0.72687723548335,0.751469149302179,0.677865442128745,0.730719246553661,0.389920014304035,0.379969603647514,0.379862214511292,0.387886487328022,0.355035801248363,0.375948648113326,0.387886487328022,0.387886487328022,0.371884218998905,0.365702887360366,0.363136519601281,0.387869150456834,0.371884218998905,0.368153758751211,0.366697108941885,0.358722971863576,0.344791413583806,0.371099959537455,0.357294800505248,0.370362176244984,0.361772505316908,0.367774874974643,0.342083727464118,0.359415263041222,0.348684021877203,0.37459273325596,0.36162028533979,0.361523288524953,0.36361909326217,0.364583563332525,0.381964208447538,0.395644985318018,0.405134222945709,0.369800130816819,0.387886487328022,0.402925399267388,0.383420537480972,0.379969603647514,0.38873012632302,0.38592249249398,0.39371969415866,0.357066043966973,0.375,0.379969603647514,0.389503385657719,0.365702887360366,0.349098529031016,0.38592249249398,0.397560952869117,0.39371969415866,0.355409326655455,0.38592249249398,0.389840587792725,0.361523288524953,0.377964473009227,0.380258663867066,0.377964473009227,0.381964208447538,0.379969603647514,0.369835254541153,0.35921060405355,0.357294800505248,0.376521304421047,0.377964473009227,0.348155311911396,0.355114340305014,0.340171652291093,0.352957681003154,0.387886487328022,0.40700552261699,0.350032173553407,0.32866341435355,0.321470784124456,0.355902608401044,0.325246251272697,0.33959366110154,0.238102737039764,0,0.194920293896363,0.182851443680183,0.186960978000311,0.182851443680183,0.182851443680183,0.349418120960854,0.309231284048098,0.361523288524953,0.337611852454758,0.319013967569486,0.31362502409359,0.302765035409749,0.29012942659283,0.36361909326217,0.371023217397647,0.335353553848811,0.377964473009227,0.379969603647514,0.381964208447538,0.370316151940865,0.365702887360366,0.352766841475279
"Anopheles_melanoon",0.719582762961154,0.72459670694955,0.720250092508543,0.717490696391447,0.725102196849719,0.744729379532925,0.673254059057488,0.730719246553661,0.397878385981631,0.375948648113326,0.405499112454445,0.383948451453916,0.364380445748256,0.389840587792725,0.391784941938155,0.383948451453916,0.379969603647514,0.377964473009227,0.360097666849328,0.387869150456834,0.375948648113326,0.370391796135698,0.364583563332525,0.349972313412131,0.351487017602533,0.368985412640912,0.357294800505248,0.387869150456834,0.381043664202188,0.371884218998905,0.350856529013453,0.36361909326217,0.346497893606233,0.367411375715734,0.359486813709167,0.365702887360366,0.367774874974643,0.372965889685135,0.381964208447538,0.39371969415866,0.381964208447538,0.353251078959888,0.389840587792725,0.405062949541842,0.368378536786693,0.371884218998905,0.38873012632302,0.377964473009227,0.389840587792725,0.350553654699746,0.375,0.383948451453916,0.391591890632499,0.36361909326217,0.344283146273548,0.373921956000622,0.377964473009227,0.399467730968481,0.355409326655455,0.377964473009227,0.401365450585887,0.375948648113326,0.38592249249398,0.395945970515842,0.391784941938155,0.391784941938155,0.387886487328022,0.377964473009227,0.35620460472895,0.359415263041222,0.376521304421047,0.381964208447538,0.35769557999244,0.367363242870581,0.350178834154014,0.366987921708787,0.391784941938155,0.40700552261699,0.357670138434743,0.326164036526721,0.321470784124456,0.355902608401044,0.314918328648887,0.327757472081918,0.23139426761831,0.194920293896363,0,0.15593623511709,0.160735392062228,0.165395353925991,0.165395353925991,0.349418120960854,0.31699562088913,0.361523288524953,0.346497893606233,0.315527371433753,0.323277275293689,0.302765035409749,0.295875121532865,0.36361909326217,0.366733787489067,0.342083727464118,0.369835254541153,0.381964208447538,0.377964473009227,0.378546404798033,0.377964473009227,0.371184290855335
"Anopheles_labranchiae",0.721827956444956,0.725710614919908,0.716844635641249,0.716114874039433,0.72687723548335,0.745856903841751,0.674409860868105,0.729662529809094,0.395903791232448,0.375948648113326,0.405499112454445,0.389840587792725,0.359738467092251,0.379969603647514,0.381964208447538,0.38592249249398,0.377964473009227,0.367774874974643,0.347676747682558,0.396332746587636,0.373921956000622,0.370391796135698,0.3624576935287,0.356555441615657,0.348155311911396,0.368985412640912,0.359415263041222,0.385006608379097,0.375638515701635,0.375948648113326,0.350856529013453,0.365702887360366,0.350856529013453,0.37459273325596,0.365849906172127,0.371884218998905,0.367774874974643,0.372965889685135,0.381964208447538,0.397560952869117,0.391784941938155,0.360436582375499,0.38592249249398,0.398615912804893,0.372738197848976,0.371884218998905,0.382970843102535,0.383948451453916,0.391784941938155,0.357066043966973,0.372677996249965,0.373921956000622,0.38103490910622,0.36361909326217,0.353848387215804,0.377964473009227,0.377964473009227,0.391784941938155,0.351687660469223,0.377964473009227,0.389840587792725,0.373921956000622,0.379969603647514,0.390137157320435,0.38592249249398,0.38592249249398,0.375948648113326,0.373921956000622,0.347030412971085,0.348684021877203,0.374491525189856,0.379969603647514,0.355334527259351,0.361290704905797,0.350178834154014,0.355334527259351,0.391784941938155,0.410722545179274,0.352596546103793,0.323645357625094,0.316707990691396,0.362092683040007,0.314918328648887,0.325338564690025,0.234772464816938,0.182851443680183,0.15593623511709,0,0.160735392062228,0.165395353925991,0.165395353925991,0.354921107076012,0.319541811357817,0.361523288524953,0.344297884737404,0.315527371433753,0.32009219983224,0.3,0.287213478951776,0.35516167815402,0.364570147440878,0.342083727464118,0.371884218998905,0.379969603647514,0.375948648113326,0.374453891002488,0.371884218998905,0.355902608401044
"Anopheles_atroparvus",0.719582762961154,0.721244661031356,0.717981582645366,0.717490696391447,0.72687723548335,0.745856903841751,0.672096269621123,0.728604280478,0.383842966846459,0.377964473009227,0.40961596025952,0.371884218998905,0.350270003897354,0.387886487328022,0.38592249249398,0.381964208447538,0.375948648113326,0.369835254541153,0.360097666849328,0.399114063142644,0.373921956000622,0.365902032681784,0.35816810227874,0.340997169735237,0.361297841864756,0.366858677851386,0.361523288524953,0.385006608379097,0.381043664202188,0.365702887360366,0.348684021877203,0.369835254541153,0.348684021877203,0.372214342649353,0.36794648440312,0.369835254541153,0.373921956000622,0.375032198514635,0.379969603647514,0.391784941938155,0.383948451453916,0.358057437019716,0.381964208447538,0.396443602829614,0.368378536786693,0.369835254541153,0.382970843102535,0.381964208447538,0.38592249249398,0.35921060405355,0.367990036096994,0.369835254541153,0.376729291689624,0.361523288524953,0.349098529031016,0.375948648113326,0.38592249249398,0.395644985318018,0.362738125055006,0.365702887360366,0.38592249249398,0.371884218998905,0.381964208447538,0.390137157320435,0.387886487328022,0.387886487328022,0.375948648113326,0.373921956000622,0.353173021047332,0.3530156664941,0.372450684245743,0.373921956000622,0.348155311911396,0.37921670550559,0.347704041064684,0.362371537669739,0.383948451453916,0.410722545179274,0.347448874974032,0.336050031346407,0.328485518040461,0.362092683040007,0.317531803574054,0.320445976745907,0.227966014872849,0.186960978000311,0.160735392062228,0.160735392062228,0,0.165395353925991,0.165395353925991,0.354921107076012,0.32206787289139,0.36361909326217,0.333079944217783,0.322462867451364,0.310340901928566,0.3,0.293016357663844,0.3530156664941,0.366733787489067,0.321470784124456,0.365702887360366,0.381964208447538,0.375948648113326,0.374453891002488,0.373921956000622,0.352766841475279
"Anopheles_maculipennis",0.716201775911489,0.716750881077268,0.716844635641249,0.713355268884285,0.723322802273411,0.744729379532925,0.673254059057488,0.731774437351083,0.387904910301142,0.373921956000622,0.417727954888468,0.381964208447538,0.347862621391469,0.371884218998905,0.389840587792725,0.389840587792725,0.377964473009227,0.375948648113326,0.369139182780339,0.404619344766525,0.377964473009227,0.37482778414706,0.35816810227874,0.349972313412131,0.351487017602533,0.366858677851386,0.3530156664941,0.382122623139542,0.372906562966484,0.371884218998905,0.344297884737404,0.369835254541153,0.350856529013453,0.367411375715734,0.36374124361652,0.365702887360366,0.365702887360366,0.370888069118607,0.379969603647514,0.38592249249398,0.391784941938155,0.358057437019716,0.381964208447538,0.398615912804893,0.377047453122681,0.375948648113326,0.385861230093007,0.377964473009227,0.38592249249398,0.357066043966973,0.379601399131012,0.375948648113326,0.389503385657719,0.365702887360366,0.356199565155586,0.375948648113326,0.383948451453916,0.389840587792725,0.373461757360143,0.377964473009227,0.395644985318018,0.375948648113326,0.379969603647514,0.397863395630903,0.39371969415866,0.39371969415866,0.383948451453916,0.375948648113326,0.365148371670111,0.36361909326217,0.382546027838003,0.379969603647514,0.350564719981379,0.367363242870581,0.350178834154014,0.355334527259351,0.389840587792725,0.40700552261699,0.350032173553407,0.326164036526721,0.319098273587757,0.3590109871423,0.306944418475166,0.330158657824527,0.224485413306525,0.182851443680183,0.165395353925991,0.165395353925991,0.165395353925991,0,0,0.35218036253025,0.31442881248374,0.359415263041222,0.333079944217783,0.31200181528857,0.310340901928566,0.291547594742265,0.287213478951776,0.365702887360366,0.366733787489067,0.330790707851983,0.375948648113326,0.383948451453916,0.379969603647514,0.376505708504147,0.369835254541153,0.365148371670111
"Anopheles_maculipennis",0.716201775911489,0.716750881077268,0.716844635641249,0.713355268884285,0.723322802273411,0.744729379532925,0.673254059057488,0.731774437351083,0.387904910301142,0.373921956000622,0.417727954888468,0.381964208447538,0.347862621391469,0.371884218998905,0.389840587792725,0.389840587792725,0.377964473009227,0.375948648113326,0.369139182780339,0.404619344766525,0.377964473009227,0.37482778414706,0.35816810227874,0.349972313412131,0.351487017602533,0.366858677851386,0.3530156664941,0.382122623139542,0.372906562966484,0.371884218998905,0.344297884737404,0.369835254541153,0.350856529013453,0.367411375715734,0.36374124361652,0.365702887360366,0.365702887360366,0.370888069118607,0.379969603647514,0.38592249249398,0.391784941938155,0.358057437019716,0.381964208447538,0.398615912804893,0.377047453122681,0.375948648113326,0.385861230093007,0.377964473009227,0.38592249249398,0.357066043966973,0.379601399131012,0.375948648113326,0.389503385657719,0.365702887360366,0.356199565155586,0.375948648113326,0.383948451453916,0.389840587792725,0.373461757360143,0.377964473009227,0.395644985318018,0.375948648113326,0.379969603647514,0.397863395630903,0.39371969415866,0.39371969415866,0.383948451453916,0.375948648113326,0.365148371670111,0.36361909326217,0.382546027838003,0.379969603647514,0.350564719981379,0.367363242870581,0.350178834154014,0.355334527259351,0.389840587792725,0.40700552261699,0.350032173553407,0.326164036526721,0.319098273587757,0.3590109871423,0.306944418475166,0.330158657824527,0.224485413306525,0.182851443680183,0.165395353925991,0.165395353925991,0.165395353925991,0,0,0.35218036253025,0.31442881248374,0.359415263041222,0.333079944217783,0.31200181528857,0.310340901928566,0.291547594742265,0.287213478951776,0.365702887360366,0.366733787489067,0.330790707851983,0.375948648113326,0.383948451453916,0.379969603647514,0.376505708504147,0.369835254541153,0.365148371670111
"Anopheles_pulcherrimus",0.733143914930759,0.732932522572595,0.718699468220086,0.713017030211553,0.733588856541433,0.75572830130463,0.689927532426414,0.725690856312046,0.376493788548409,0.40106447508885,0.375419228750255,0.363019208495135,0.354292269958436,0.354921107076012,0.386296267392723,0.363019208495135,0.363019208495135,0.373543683818814,0.395023994263584,0.396332746587636,0.378696253893775,0.378339996671659,0.380203176532686,0.378696253893775,0.35478743759345,0.381246425831512,0.386296267392723,0.407344084945176,0.389010595426118,0.393749615479079,0.376128792060717,0.363019208495135,0.388796592960476,0.377964473009227,0.379801938739872,0.383779652542219,0.383779652542219,0.382798450186709,0.386296267392723,0.393749615479079,0.398641102600034,0.376685401750442,0.422249421128568,0.421368034392932,0.393749615479079,0.398641102600034,0.413655788199695,0.393749615479079,0.373543683818814,0.385275875185561,0.365148371670111,0.365678725430614,0.372525851725866,0.376128792060717,0.356250839762533,0.370940560231429,0.378696253893775,0.368319039324174,0.359694389598108,0.365678725430614,0.391280941516193,0.386296267392723,0.393749615479079,0.40106447508885,0.391280941516193,0.383779652542219,0.373543683818814,0.373543683818814,0.368855556781659,0.386296267392723,0.379063741853991,0.378696253893775,0.369394425669094,0.385006608379097,0.366371652723656,0.3640791208485,0.381246425831512,0.408248290463863,0.386296267392723,0.359121503071389,0.357640848819295,0.365148371670111,0.326431274618686,0.328717218628995,0.357640848819295,0.349418120960854,0.349418120960854,0.354921107076012,0.354921107076012,0.35218036253025,0.35218036253025,0,0.333333333333333,0.349418120960854,0.360340063329503,0.322462867451364,0.316227766016838,0.315584372133601,0.312347523777212,0.373543683818814,0.361403161162101,0.338143586766506,0.388796592960476,0.391280941516193,0.373543683818814,0.379078866994158,0.34663386845444,0.344167146975053
"Anopheles_stephensi",0.715619121211555,0.725102196849719,0.717342149788216,0.716150324393359,0.716649814429432,0.741853908948536,0.68160098382647,0.720378813033036,0.384353057392904,0.3985386596167,0.397137407965265,0.39650008532928,0.37573457465109,0.364556078706528,0.373341822856319,0.373341822856319,0.373341822856319,0.357825233728745,0.374903981562886,0.408721621974103,0.360082828576955,0.37510467550797,0.368975101609552,0.368975101609552,0.357002773647708,0.388238760937554,0.377658056685646,0.379277613524249,0.361772505316908,0.37116488404849,0.366772245494162,0.366772245494162,0.364556078706528,0.379338893810024,0.364556078706528,0.364556078706528,0.379797779512372,0.377658056685646,0.3985386596167,0.39650008532928,0.402584841114237,0.36643637698045,0.392391165267806,0.400776448482232,0.396472742381497,0.390320485034128,0.403943267266782,0.392391165267806,0.388238760937554,0.373341822856319,0.369384951466405,0.381925514813397,0.389821477491589,0.362326357002814,0.350178834154014,0.373341822856319,0.394450975563728,0.39650008532928,0.369921755595907,0.368975101609552,0.402584841114237,0.377658056685646,0.381925514813397,0.388238760937554,0.381925514813397,0.379797779512372,0.377658056685646,0.373341822856319,0.343917969714397,0.377658056685646,0.377964473009227,0.384041461835083,0.353553390593274,0.366838882428312,0.345699159113237,0.351089573882348,0.388238760937554,0.41448646244802,0.343478570059163,0.315702033706435,0.3118408770142,0.351487017602533,0.304240009648755,0.31442881248374,0.335228056944622,0.309231284048098,0.31699562088913,0.319541811357817,0.32206787289139,0.31442881248374,0.31442881248374,0.333333333333333,0,0.355553304512953,0.362326357002814,0.33371980689309,0.323277275293689,0.313581462037113,0.307044124314559,0.362326357002814,0.385607067437199,0.341604565385743,0.384041461835083,0.394450975563728,0.388238760937554,0.381925514813397,0.379797779512372,0.352766841475279
"Anopheles_cinereus",0.724012118950434,0.728972541446915,0.732601345092932,0.711971455226401,0.719750815986618,0.750350058362118,0.680497555526045,0.723596631581381,0.383842966846459,0.381964208447538,0.375419228750255,0.410722545179274,0.364380445748256,0.369835254541153,0.375948648113326,0.38592249249398,0.359277217054411,0.369835254541153,0.38604154925834,0.361157559257308,0.383948451453916,0.389956556173222,0.386805274796876,0.38086970002228,0.327950434386338,0.372329536149224,0.350856529013453,0.370076372846377,0.361772505316908,0.373451302542808,0.359415263041222,0.387886487328022,0.359415263041222,0.367411375715734,0.374165738677394,0.377964473009227,0.37145954806102,0.372734889311322,0.37145954806102,0.383948451453916,0.373921956000622,0.372104203767625,0.38592249249398,0.392062876068392,0.385521487659892,0.391784941938155,0.388143043006133,0.377680609301884,0.391784941938155,0.39193090083481,0.375,0.361523288524953,0.38103490910622,0.377964473009227,0.351481481807253,0.379969603647514,0.387886487328022,0.38592249249398,0.332454983102184,0.377964473009227,0.381964208447538,0.38592249249398,0.383948451453916,0.38971746079451,0.387886487328022,0.381964208447538,0.379969603647514,0.395644985318018,0.334406873418067,0.371884218998905,0.366109470757468,0.371884218998905,0.371546952681809,0.381644040845712,0.357500437817527,0.360041149911548,0.405134222945709,0.40700552261699,0.365148371670111,0.32866341435355,0.330790707851983,0.355861707107063,0.312282982496685,0.327757472081918,0.359351997723286,0.361523288524953,0.361523288524953,0.361523288524953,0.36361909326217,0.359415263041222,0.359415263041222,0.349418120960854,0.355553304512953,0,0.3530156664941,0.329690236697893,0.289855814919458,0.313581462037113,0.307044124314559,0.348684021877203,0.358000777879079,0.346497893606233,0.391784941938155,0.373451302542808,0.38592249249398,0.370316151940865,0.359415263041222,0.319722101554181
"Anopheles_claviger",0.726297522104328,0.72459670694955,0.727013152549817,0.725690856312046,0.723322802273411,0.746982726224182,0.681303496856328,0.71578326259584,0.397878385981631,0.387886487328022,0.405499112454445,0.401365450585887,0.391076944437521,0.379969603647514,0.369835254541153,0.367774874974643,0.383948451453916,0.369835254541153,0.383735256723626,0.385006608379097,0.38592249249398,0.37261639148944,0.370888069118607,0.35218036253025,0.364509441396424,0.371099959537455,0.373921956000622,0.370362176244984,0.358935030093499,0.375948648113326,0.359415263041222,0.357294800505248,0.357294800505248,0.35761197304929,0.374165738677394,0.367774874974643,0.3530156664941,0.35816810227874,0.389840587792725,0.387886487328022,0.383948451453916,0.383416936256795,0.40700552261699,0.409304562062339,0.38968940865527,0.387886487328022,0.397212509593766,0.405134222945709,0.395644985318018,0.384012288589855,0.375,0.361523288524953,0.370176978087557,0.397560952869117,0.365453042871776,0.381964208447538,0.39371969415866,0.389840587792725,0.34792618696923,0.3530156664941,0.39371969415866,0.369835254541153,0.387886487328022,0.395945970515842,0.391784941938155,0.391784941938155,0.387886487328022,0.381964208447538,0.373878250552983,0.371884218998905,0.382546027838003,0.381964208447538,0.360041149911548,0.373337020630758,0.359907875374347,0.355334527259351,0.379969603647514,0.39371969415866,0.342223782220227,0.368568691730228,0.371884218998905,0.380058475033046,0.344975744745641,0.355502892361079,0.332018403815874,0.337611852454758,0.346497893606233,0.344297884737404,0.333079944217783,0.333079944217783,0.333079944217783,0.360340063329503,0.362326357002814,0.3530156664941,0,0.329252303934259,0.289855814919458,0.316227766016838,0.312478955520364,0.36361909326217,0.385660702191952,0.339855145255797,0.389840587792725,0.383948451453916,0.371884218998905,0.38057615878405,0.38592249249398,0.368178700572909
"Anopheles_hyrcanus",0.732209352665299,0.725643777245396,0.722524576288632,0.716753977133203,0.745736179207896,0.738548945875996,0.684024786288392,0.721593492041046,0.382546027838003,0.387869150456834,0.379862214511292,0.37921670550559,0.333333333333333,0.358215834478037,0.373337020630758,0.367363242870581,0.374389321451262,0.370362176244984,0.369012483211554,0.362006059475217,0.361290704905797,0.357159127517442,0.343385835758475,0.331496772065898,0.308443545432249,0.344501551057929,0.367363242870581,0.356393222483619,0.34519397228902,0.348155311911396,0.322462867451364,0.348828634044288,0.339181732685607,0.336076863830588,0.3370248449335,0.33259505261887,0.345916347775181,0.340068020406802,0.371584867570696,0.376288347353439,0.373337020630758,0.344123600805843,0.396332746587636,0.396581637629838,0.373337020630758,0.37921670550559,0.378368065727531,0.36478009283544,0.370362176244984,0.356696149204253,0.352121027956072,0.351985518607988,0.359315990766703,0.342427564848599,0.353103290613723,0.382122623139542,0.39071072068301,0.358215834478037,0.337648507560718,0.351985518607988,0.376288347353439,0.348828634044288,0.376288347353439,0.374335930061532,0.364339625667945,0.355114340305014,0.355114340305014,0.370362176244984,0.364178520364615,0.348828634044288,0.357294800505248,0.351985518607988,0.3370248449335,0.338997573499737,0.335069456187779,0.330350424728106,0.387869150456834,0.39353177335149,0.342427564848599,0.308957190326662,0.308435963147672,0.336690249170717,0.310963202336783,0.317999364001908,0.325875267956141,0.319013967569486,0.315527371433753,0.315527371433753,0.322462867451364,0.31200181528857,0.31200181528857,0.322462867451364,0.33371980689309,0.329690236697893,0.329252303934259,0,0.248591538088063,0.226719803190808,0.210695333039168,0.364339625667945,0.362567785470569,0.345642917689156,0.355114340305014,0.357232505186057,0.358215834478037,0.351957204605722,0.345642917689156,0.338624669312008
"Anopheles_coustani",0.719513109709787,0.723963263582859,0.709434072551286,0.710228680610029,0.717074322226235,0.735295410470745,0.667707520800338,0.712233464024618,0.404888165089458,0.392031280116988,0.392600736557975,0.386768876636198,0.350643436659138,0.364961260014642,0.362142984170074,0.370533509911335,0.392031280116988,0.376023194261938,0.373196685431038,0.382187670824606,0.376023194261938,0.3732884438274,0.356439588609162,0.353553390593274,0.337807806473021,0.356439588609162,0.350643436659138,0.363348967124048,0.342791474812074,0.350643436659138,0.350643436659138,0.353553390593274,0.323277275293689,0.338753742947079,0.350643436659138,0.353553390593274,0.350643436659138,0.347709130372302,0.378738198431079,0.397223973654539,0.392031280116988,0.344749849914969,0.376023194261938,0.370533509911335,0.38143387799026,0.384110639798688,0.386933475062954,0.376023194261938,0.364961260014642,0.364961260014642,0.386768876636198,0.362142984170074,0.364961260014642,0.364961260014642,0.350643436659138,0.3732884438274,0.38143387799026,0.386768876636198,0.34027852368936,0.367757938920894,0.392031280116988,0.376023194261938,0.378738198431079,0.392031280116988,0.394636167777401,0.389408967876056,0.378738198431079,0.38143387799026,0.348742916231458,0.367757938920894,0.3653357714113,0.367757938920894,0.335715531414302,0.347543546701608,0.338753742947079,0.341764946547367,0.386768876636198,0.399795029451056,0.336585442864934,0.332649571929558,0.332649571929558,0.352553237555315,0.316875111148815,0.335715531414302,0.323277275293689,0.31362502409359,0.323277275293689,0.32009219983224,0.310340901928566,0.310340901928566,0.310340901928566,0.316227766016838,0.323277275293689,0.289855814919458,0.289855814919458,0.248591538088063,0,0.20744345466957,0.1973180838887,0.353553390593274,0.347709130372302,0.32009219983224,0.332649571929558,0.347709130372302,0.323277275293689,0.332649571929558,0.350643436659138,0.308427641771643
